Title,source,source link,link,link date,downloaded on,download success,file name,file path
THE AIR FORCE BLOOD PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-105/afi44-105.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-105.pdf,../documents/pdfs/AF_epubs/departmental/afi44-105.pdf
INFECTION PREVENTION AND CONTROL PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-108/afi44-108.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-108.pdf,../documents/pdfs/AF_epubs/departmental/afi44-108.pdf
THE CANCER SURVEILLANCE PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-110/afi44-110.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-110.pdf,../documents/pdfs/AF_epubs/departmental/afi44-110.pdf
OPHTHALMIC SERVICES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-117/afi44-117.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-117.pdf,../documents/pdfs/AF_epubs/departmental/afi44-117.pdf
MEDICAL QUALITY OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-119/afi44-119.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-119.pdf,../documents/pdfs/AF_epubs/departmental/afi44-119.pdf
ALCOHOL AND DRUG ABUSE PREVENTION AND TREATMENT (ADAPT) PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-121/afi44-121.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-121.pdf,../documents/pdfs/AF_epubs/departmental/afi44-121.pdf
NUTRITION AND MENU STANDARDS FOR HUMAN PERFORMANCE OPTIMIZATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-141/afi44-141.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-141.pdf,../documents/pdfs/AF_epubs/departmental/afi44-141.pdf
Disaster Mental Health Response & Combat and Operational Stress Control,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-153/afi44-153.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-153.pdf,../documents/pdfs/AF_epubs/departmental/afi44-153.pdf
INTERNATIONAL HEALTH SPECIALIST (IHS) PROGRAM AND GLOBAL HEALTH ENGAGEMENT (GHE),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-162/afi44-162.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-162.pdf,../documents/pdfs/AF_epubs/departmental/afi44-162.pdf
PATIENT CENTERED MEDICAL HOME OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-171/afi44-171.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-171.pdf,../documents/pdfs/AF_epubs/departmental/afi44-171.pdf
