Title,source,source link,link,link date
Pilot program flourishes at former base,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466162/pilot-program-flourishes-at-former-base/,2021-01-29 14:10
Air Force holding public hearings on proposed F-16 transfer,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466164/air-force-holding-public-hearings-on-proposed-f-16-transfer/,2021-01-29 14:10
Energy Express June 2013,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466163/energy-express-june-2013/,2021-01-29 14:10
AFCEC employees earn federal recognition awards,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466165/afcec-employees-earn-federal-recognition-awards/,2021-01-29 14:10
AFCEC director earns 2012 Presidential Rank Award,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466168/afcec-director-earns-2012-presidential-rank-award/,2021-01-29 14:10
"eDASH standardizes environmental communication, information sharing",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466167/edash-standardizes-environmental-communication-information-sharing/,2021-01-29 14:10
Installations director passes away,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466170/installations-director-passes-away/,2021-01-29 14:10
Final land transfer of former Onizuka Air Station complete,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466166/final-land-transfer-of-former-onizuka-air-station-complete/,2021-01-29 14:10
Ceremony marks final chapter in Mather AFB success story,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466169/ceremony-marks-final-chapter-in-mather-afb-success-story/,2021-01-29 14:10
"Spell June, S - A - F - E!",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466171/spell-june-s-a-f-e/,2021-01-29 14:10
'Energy roadmap' earns AFSPC a SAME award,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466173/energy-roadmap-earns-afspc-a-same-award/,2021-01-29 14:10
Wright-Patterson Air Force Base wins Environmental Protection Agency award,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466174/wright-patterson-air-force-base-wins-environmental-protection-agency-award/,2021-01-29 14:10
"New directory centralizes environmental laws, regulations",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466175/new-directory-centralizes-environmental-laws-regulations/,2021-01-29 14:10
Former McClellan barracks now home to AmeriCorps Pacific Region Campus,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466153/former-mcclellan-barracks-now-home-to-americorps-pacific-region-campus/,2021-01-29 14:10
DoD firefighter certification program turns 20,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466176/dod-firefighter-certification-program-turns-20/,2021-01-29 14:10
Flying High Again: Logistics facility leading redevelopment effort at former George AFB,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466172/flying-high-again-logistics-facility-leading-redevelopment-effort-at-former-geo/,2021-01-29 14:10
"AFCEC's Industry Forum provides public, private collaboration",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466177/afcecs-industry-forum-provides-public-private-collaboration/,2021-01-29 14:10
McClellan environmental cleanup landmark comes down,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466178/mcclellan-environmental-cleanup-landmark-comes-down/,2021-01-29 14:10
BRAC mission merges under single directorate,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466179/brac-mission-merges-under-single-directorate/,2021-01-29 14:10
EPA recognizes Air Force renewable energy efforts,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466181/epa-recognizes-air-force-renewable-energy-efforts/,2021-01-29 14:10
Press 'one' for human,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466180/press-one-for-human/,2021-01-29 14:10
Air Force Earth Day 2013 emphasis on water conservation,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466187/air-force-earth-day-2013-emphasis-on-water-conservation/,2021-01-29 14:10
Air Force earns top DOD environmental awards,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466182/air-force-earns-top-dod-environmental-awards/,2021-01-29 14:10
Former bases offer communities earth-friendly education opportunities,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466183/former-bases-offer-communities-earth-friendly-education-opportunities/,2021-01-29 14:10
Retired 'crew dogs' keep Norton's legacy alive,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1728967/retired-crew-dogs-keep-nortons-legacy-alive/,2021-01-29 14:10
"AFCEC forges new ground in land inventory, management",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466184/afcec-forges-new-ground-in-land-inventory-management/,2021-01-29 14:10
Equipment reconstitution program recovers valuable EOD assets,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466185/equipment-reconstitution-program-recovers-valuable-eod-assets/,2021-01-29 14:10
Every day is Earth Day for Endangered Species Act,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466186/every-day-is-earth-day-for-endangered-species-act/,2021-01-29 14:10
Air Force Wildland Fire Center assists with Moody AFB prescribed burn,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466188/air-force-wildland-fire-center-assists-with-moody-afb-prescribed-burn/,2021-01-29 14:10
Air Force selects new Fire Chief,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466189/air-force-selects-new-fire-chief/,2021-01-29 14:10
April 2013 Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466190/april-2013-energy-express/,2021-01-29 14:10
Closed bases give back to communities in a variety of ways,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466191/closed-bases-give-back-to-communities-in-a-variety-of-ways/,2021-01-29 14:10
Enhanced Use Leases provide Air Force alternative funding,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466193/enhanced-use-leases-provide-air-force-alternative-funding/,2021-01-29 14:10
Old Crew Dogs Make Sure Norton's Military Legacy Stays Alive,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466192/old-crew-dogs-make-sure-nortons-military-legacy-stays-alive/,2021-01-29 14:10
Mather closing in on whole base transfer,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466194/mather-closing-in-on-whole-base-transfer/,2021-01-29 14:10
"Innovative property transfer benefits cleanup, redevelopment at McClellan",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466195/innovative-property-transfer-benefits-cleanup-redevelopment-at-mcclellan/,2021-01-29 14:10
"Review period open for final EA, draft FONSI related to Minuteman III, Peacekeeper Silo Elimination",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466196/review-period-open-for-final-ea-draft-fonsi-related-to-minuteman-iii-peacekeepe/,2021-01-29 14:10
Real property symposium goes virtual,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466197/real-property-symposium-goes-virtual/,2021-01-29 14:10
"New base environmental coordinator assigned at former Williams AFB, Ariz.",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466198/new-base-environmental-coordinator-assigned-at-former-williams-afb-ariz/,2021-01-29 14:10
"U.S., Canadian Airmen train for joint contingency operations",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466200/us-canadian-airmen-train-for-joint-contingency-operations/,2021-01-29 14:10
Water resource management announced as focus of Air Force Earth Day 2013,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466199/water-resource-management-announced-as-focus-of-air-force-earth-day-2013/,2021-01-29 14:10
Women's History Month: Paving the Way,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466201/womens-history-month-paving-the-way/,2021-01-29 14:10
"Media Release: Air Force, partners adjourn Kelly Advisory Board",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466203/media-release-air-force-partners-adjourn-kelly-advisory-board/,2021-01-29 14:10
March 2013 Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466202/march-2013-energy-express/,2021-01-29 14:10
Air Force makes real property symposium virtual,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466204/air-force-makes-real-property-symposium-virtual/,2021-01-29 14:10
"AFCEC director announces mission, vision statements",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466205/afcec-director-announces-mission-vision-statements/,2021-01-29 14:10
A look back at black aviation engineer units of World War II,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466207/a-look-back-at-black-aviation-engineer-units-of-world-war-ii/,2021-01-29 14:10
AFCEC announces call for award nominees,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466206/afcec-announces-call-for-award-nominees/,2021-01-29 14:10
Media Release: Patrick AFB seeks developer interest in real estate leasing,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466209/media-release-patrick-afb-seeks-developer-interest-in-real-estate-leasing/,2021-01-29 14:10
Media Release: JB MDL seeks developer interest in energy generation,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466208/media-release-jb-mdl-seeks-developer-interest-in-energy-generation/,2021-01-29 14:10
Media Release: Air Force offers electronic submittal of F-16 EIS comments,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466211/media-release-air-force-offers-electronic-submittal-of-f-16-eis-comments/,2021-01-29 14:10
Media Release: Ellsworth AFB seeks developer interest in leasing building,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466210/media-release-ellsworth-afb-seeks-developer-interest-in-leasing-building/,2021-01-29 14:10
AFCEC engineers mentor tomorrow's STEM professionals during robotics competitions,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466212/afcec-engineers-mentor-tomorrows-stem-professionals-during-robotics-competitions/,2021-01-29 14:10
"Air Force transfers McClellan property to schools, museum",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466213/air-force-transfers-mcclellan-property-to-schools-museum/,2021-01-29 14:10
Mentoring tomorrow's STEM professionals more important than ever,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466214/mentoring-tomorrows-stem-professionals-more-important-than-ever/,2021-01-29 14:10
"AFCEC members win annual CE, environmental awards",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466216/afcec-members-win-annual-ce-environmental-awards/,2021-01-29 14:10
February 2013 Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466215/february-2013-energy-express/,2021-01-29 14:10
Top 10 Air Force Facility Energy Accomplishments of 2012,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466217/top-10-air-force-facility-energy-accomplishments-of-2012/,2021-01-29 14:10
Air Force to hold meetings on proposed F-16 transfer,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466218/air-force-to-hold-meetings-on-proposed-f-16-transfer/,2021-01-29 14:10
On-the-go app makes it easier to 'Be Ready',Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466219/on-the-go-app-makes-it-easier-to-be-ready/,2021-01-29 14:10
"Restoration project on remote national park brings together military, community",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466220/restoration-project-on-remote-national-park-brings-together-military-community/,2021-01-29 14:10
Air Force announces annual Thomas D. White Environmental Awards,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466221/air-force-announces-annual-thomas-d-white-environmental-awards/,2021-01-29 14:10
Former 'dirt boy' retires as Air Force's top enlisted Airman,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466222/former-dirt-boy-retires-as-air-forces-top-enlisted-airman/,2021-01-29 14:10
Commentary: Air Force engages industry to build partnerships,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466224/commentary-air-force-engages-industry-to-build-partnerships/,2021-01-29 14:10
Former Reese AFB: A BRAC Best Practice,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466225/former-reese-afb-a-brac-best-practice/,2021-01-29 14:10
"'Early communication' makes EUL, PPA programs more successful",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466223/early-communication-makes-eul-ppa-programs-more-successful/,2021-01-29 14:10
Civil engineers meet with industry to develop partnerships,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466226/civil-engineers-meet-with-industry-to-develop-partnerships/,2021-01-29 14:10
Governor signs 528-acre land transfer for McClellan,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466227/governor-signs-528-acre-land-transfer-for-mcclellan/,2021-01-29 14:10
January 2013 Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466228/january-2013-energy-express/,2021-01-29 14:10
AFCEC to participate in Installation Innovation Forum,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466229/afcec-to-participate-in-installation-innovation-forum/,2021-01-29 14:10
Air Force NCO named EOD instructor of the year,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466230/air-force-nco-named-eod-instructor-of-the-year/,2021-01-29 14:10
Air Force Fire Chief leaves legacy of service,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466232/air-force-fire-chief-leaves-legacy-of-service/,2021-01-29 14:10
"Exchange officer trains CEs, builds partnerships",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466231/exchange-officer-trains-ces-builds-partnerships/,2021-01-29 14:10
New 2012 CE Almanac,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466233/new-2012-ce-almanac/,2021-01-29 14:10
Register by Jan. 7 for AFCEC Industry Day,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466234/register-by-jan-7-for-afcec-industry-day/,2021-01-29 14:10
BRAC success in the desert,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466235/brac-success-in-the-desert/,2021-01-29 14:10
"Air Force leaders, energy companies meet to improve contracting process",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466238/air-force-leaders-energy-companies-meet-to-improve-contracting-process/,2021-01-29 14:10
Air Force renewable energy projects in development,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466237/air-force-renewable-energy-projects-in-development/,2021-01-29 14:10
Rebaselining puts everyone on the same page,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466239/rebaselining-puts-everyone-on-the-same-page/,2021-01-29 14:10
New renewable energy process streamlines projects,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466240/new-renewable-energy-process-streamlines-projects/,2021-01-29 14:10
November 2012 Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466241/november-2012-energy-express/,2021-01-29 14:10
Top 5 challenges of the Air Force Facility Energy Program,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466242/top-5-challenges-of-the-air-force-facility-energy-program/,2021-01-29 14:10
Eglin's controlled burns advance fire research,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466244/eglins-controlled-burns-advance-fire-research/,2021-01-29 14:10
Air Force announces 2012 Design Award winners,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466243/air-force-announces-2012-design-award-winners/,2021-01-29 14:10
"Fire safety as important as family time, festivities during holidays",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466245/fire-safety-as-important-as-family-time-festivities-during-holidays/,2021-01-29 14:10
UPDATE: Save the date for AFCEC Industry Day,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466236/update-save-the-date-for-afcec-industry-day/,2021-01-29 14:10
Avon Park Air Force Range receives Interior Secretary award,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466247/avon-park-air-force-range-receives-interior-secretary-award/,2021-01-29 14:10
"Funding available for environmental research, development",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466246/funding-available-for-environmental-research-development/,2021-01-29 14:10
CEMIRT brings reliable power to Ascension Island,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466248/cemirt-brings-reliable-power-to-ascension-island/,2021-01-29 14:10
Bases 'REAP' awards for energy and water savings,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466252/bases-reap-awards-for-energy-and-water-savings/,2021-01-29 14:10
October 2012 Energy Express,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466249/october-2012-energy-express/,2021-01-29 14:10
"When it comes to building assessments, bundling = efficiency",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466251/when-it-comes-to-building-assessments-bundling-efficiency/,2021-01-29 14:10
Air Force invests in high-efficiency lighting,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466250/air-force-invests-in-high-efficiency-lighting/,2021-01-29 14:10
Lakenheath residents become energy savvy,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466253/lakenheath-residents-become-energy-savvy/,2021-01-29 14:10
MEDIA RELEASE: Air Force seeks developers for Alaska coal plant lease,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466255/media-release-air-force-seeks-developers-for-alaska-coal-plant-lease/,2021-01-29 14:10
Air Force adopts mascot in the Win the War Against Waste campaign,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466256/air-force-adopts-mascot-in-the-win-the-war-against-waste-campaign/,2021-01-29 14:10
I am Air Force Energy campaign in full swing,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466254/i-am-air-force-energy-campaign-in-full-swing/,2021-01-29 14:10
National Fire Prevention Week: Have 2 Ways Out,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466257/national-fire-prevention-week-have-2-ways-out/,2021-01-29 14:10
MEDIA RELEASE: Kelly Restoration Advisory Board meets Oct. 9,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466258/media-release-kelly-restoration-advisory-board-meets-oct-9/,2021-01-29 14:10
Air Force stands up single unit to execute global CE operations,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466259/air-force-stands-up-single-unit-to-execute-global-ce-operations/,2021-01-29 14:10
Homeless find hope at closed California bases,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466260/homeless-find-hope-at-closed-california-bases/,2021-01-29 14:10
Completion of Former Kelly AFB's Largest Environmental Cleanup Project Paves the Way for Whole Base Transfer,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466261/completion-of-former-kelly-afbs-largest-environmental-cleanup-project-paves-the/,2021-01-29 14:10
Air Force continues environmental remediation efforts at former Chanute Air Force Base,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466274/air-force-continues-environmental-remediation-efforts-at-former-chanute-air-for/,2021-01-29 14:10
Air Force awards contract to complete environmental work at former Chanute Air Force Base,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466273/air-force-awards-contract-to-complete-environmental-work-at-former-chanute-air/,2021-01-29 14:10
Giving back to the San Antonio community,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466277/giving-back-to-the-san-antonio-community/,2021-01-29 14:10
Air Force selects Travis solar project developer,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466272/air-force-selects-travis-solar-project-developer/,2021-01-29 14:10
Air Force participates in annual ADC conference,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466271/air-force-participates-in-annual-adc-conference/,2021-01-29 14:10
Green technologies flourish at former Air Force bases,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466270/green-technologies-flourish-at-former-air-force-bases/,2021-01-29 14:10
Air Force selects Holloman AFB energy project developer,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466269/air-force-selects-holloman-afb-energy-project-developer/,2021-01-29 14:10
Realty course answers 'why?' of real property decisions,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466268/realty-course-answers-why-of-real-property-decisions/,2021-01-29 14:10
"Air Force, Denver Community Celebrate Final Property Transfer of Buckley Annex",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466267/air-force-denver-community-celebrate-final-property-transfer-of-buckley-annex/,2021-01-29 14:10
"Amazon bringing 1,000-plus jobs to former Norton Air Force Base",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466283/amazon-bringing-1000-plus-jobs-to-former-norton-air-force-base/,2021-01-29 14:10
Travis AFB seeks developer interest in solar energy opportunity,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466266/travis-afb-seeks-developer-interest-in-solar-energy-opportunity/,2021-01-29 14:10
Closed Air Force Bases Open for Green Business: Recycling on a grand scale,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466265/closed-air-force-bases-open-for-green-business-recycling-on-a-grand-scale/,2021-01-29 14:10
Agreement sets stage for recycling facility at Hill AFB,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466264/agreement-sets-stage-for-recycling-facility-at-hill-afb/,2021-01-29 14:10
$41.5M Environmental Cleanup Contract Awarded at Former George AFB,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466263/415m-environmental-cleanup-contract-awarded-at-former-george-afb/,2021-01-29 14:10
Public Benefit Conveyances AFRPA Moves Thousands of Acres of Surplus Property into Public Hands,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466262/public-benefit-conveyances-afrpa-moves-thousands-of-acres-of-surplus-property-i/,2021-01-29 14:10
National Engineers Week Feb. 19-25,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466276/national-engineers-week-feb-19-25/,2021-01-29 14:10
"""New Normal"" at Upcoming Defense Communities Event",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466275/new-normal-at-upcoming-defense-communities-event/,2021-01-29 14:10
Air Force accepts land gift from New Mexico to expand Special Ops mission,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466284/air-force-accepts-land-gift-from-new-mexico-to-expand-special-ops-mission/,2021-01-29 14:10
Department of Energy recognizes Air Force conservation efforts,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466282/department-of-energy-recognizes-air-force-conservation-efforts/,2021-01-29 14:10
Beat the summer heat - Air Force engineers give tips for conserving energy and money,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466281/beat-the-summer-heat-air-force-engineers-give-tips-for-conserving-energy-and-mo/,2021-01-29 14:10
AFCESA helps bases fight rising utility costs,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466280/afcesa-helps-bases-fight-rising-utility-costs/,2021-01-29 14:10
Guard shows off successful facility energy program,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/466279/guard-shows-off-successful-facility-energy-program/,2021-01-29 14:10
