Title,source,source link,link,link date,downloaded on,download success,file name,file path
REMOTELY PILOTED AIRCRAFT UNITS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd1167/afrcmd1167.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd1167.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd1167.pdf
610TH AIR OPERATIONS GROUP,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd1169/afrcmd1169.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd1169.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd1169.pdf
413TH FLIGHT TEST GROUP,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd1170/afrcmd1170.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd1170.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd1170.pdf
854TH COMBAT OPERATIONS SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcmd1171/afrcmd1171.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcmd1171.pdf,../documents/pdfs/AF_epubs/majcom/afrcmd1171.pdf
CAUSAL FINDINGS ANALYSIS METHODOLOGY-AVIATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcpam91-201/afrcpam91-201.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afrcpam91-201.pdf,../documents/pdfs/AF_epubs/majcom/afrcpam91-201.pdf
AFRC UNITS CHART,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/afrcva38-101/restricted_access.pdf,2021-01-29 16:09,2021-01-29 22:26,True,restricted_access.pdf,../documents/pdfs/AF_epubs/majcom/restricted_access.pdf
"AFRC MAP OF HQs, FLYING, SPACE AND GEOGRAPHICALLY SEPARATED UNITS (18"" X 24"")",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/etc/physical.pdf,2021-01-29 16:09,2021-01-29 22:26,True,physical.pdf,../documents/pdfs/AF_epubs/majcom/physical.pdf
Air Force Specialty Code 3H0XX Historian CAREER FIELD EDUCATION AND TRAINING PLAN,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/cfetp3h0xx/cfetp3h0xx.pdf,2021-01-29 16:09,2021-01-29 22:26,True,cfetp3h0xx.pdf,../documents/pdfs/AF_epubs/majcom/cfetp3h0xx.pdf
EXPLOSIVES SAFETY STANDARDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afrc/publication/desr6055.09_afman91-201_afrcsup/desr6055.09_afman_91-201_afrcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,desr6055.09_afman_91-201_afrcsup.pdf,../documents/pdfs/AF_epubs/majcom/desr6055.09_afman_91-201_afrcsup.pdf
SPACE TEST PROGRAM (STP) MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi10-1202_afspcsup/afi_10-1202_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi_10-1202_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi_10-1202_afspcsup.pdf
