Title,source,source link,link,link date,downloaded on,download success,file name,file path
AFI11-301V1_USAFESUP_AVIANOABSUP,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/afi11-301v1_usafesup_avianoabsup/afi11-301v1_usafesup_avianoabsup.pdf,2021-01-29 14:01,2021-01-29 22:31,True,afi11-301v1_usafesup_avianoabsup.pdf,../documents/pdfs/AF_epubs/bases/afi11-301v1_usafesup_avianoabsup.pdf
OPERATIONS SUPERVISION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/afi11-418_avianoabsup/afi11-418_avianoabsup.pdf,2021-01-29 14:01,2021-01-29 22:31,True,afi11-418_avianoabsup.pdf,../documents/pdfs/AF_epubs/bases/afi11-418_avianoabsup.pdf
AIRFIELD DRIVING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/afi13-213_avianoabsup/afi13-213_avianoabsup.pdf,2021-01-29 14:01,2021-01-29 22:31,True,afi13-213_avianoabsup.pdf,../documents/pdfs/AF_epubs/bases/afi13-213_avianoabsup.pdf
AIR FORCE INFORMATION SECURITY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/afi16-1404_avianoabsup/afi16-1404_avianoabsup.pdf,2021-01-29 14:01,2021-01-29 22:31,True,afi16-1404_avianoabsup.pdf,../documents/pdfs/AF_epubs/bases/afi16-1404_avianoabsup.pdf
ALCOHOLIC BEVERAGE PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/afi34-219_avianoabsup_i/afi34-219_avianoabsup_i.pdf,2021-01-29 14:01,2021-01-29 22:31,True,afi34-219_avianoabsup_i.pdf,../documents/pdfs/AF_epubs/bases/afi34-219_avianoabsup_i.pdf
Casualty Services,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/afi36-3002_avianoabsup/afi36-3002_avianoabsup.pdf,2021-01-29 14:01,2021-01-29 22:31,True,afi36-3002_avianoabsup.pdf,../documents/pdfs/AF_epubs/bases/afi36-3002_avianoabsup.pdf
FAMILY ADVOCACY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/afi40-301_avianoabsup_i/afi40-301_avianoabsup_i.pdf,2021-01-29 14:01,2021-01-29 22:31,True,afi40-301_avianoabsup_i.pdf,../documents/pdfs/AF_epubs/bases/afi40-301_avianoabsup_i.pdf
MEDICAL SUPPORT TO FAMILY MEMBER RELOCATION AND EXCEPTIONAL FAMILY MEMBER PROGRAM (EFMP),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/afi40-701_avianoabsup/afi40-701_avianoabsup.pdf,2021-01-29 14:01,2021-01-29 22:31,True,afi40-701_avianoabsup.pdf,../documents/pdfs/AF_epubs/bases/afi40-701_avianoabsup.pdf
Operations Internal Duress Procedures,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/avianoabi10-203/generic_restricted.pdf,2021-01-29 14:01,2021-01-29 22:31,True,generic_restricted.pdf,../documents/pdfs/AF_epubs/bases/generic_restricted.pdf
Wing Plan Development and Management,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/avianoab/publication/avianoabi10-401/avianoabi10-401.pdf,2021-01-29 14:01,2021-01-29 22:31,True,avianoabi10-401.pdf,../documents/pdfs/AF_epubs/bases/avianoabi10-401.pdf
